cond,dur,word_stim,correct_resp,conditions.thisRepN,conditions.thisTrialN,conditions.thisN,conditions.thisIndex,word_stimuli.thisRepN,word_stimuli.thisTrialN,word_stimuli.thisN,word_stimuli.thisIndex,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_2.started,image_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_2.started,text_2.stopped,cross.started,cross.stopped,words.started,words.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,26.349194899987197,None,z,22.05429530001129,26.349194899987197,None,,,,,,,,,,,,,,,,,,,participant 2,001,2021_Dec_01_1419,Memory_Task,2021.2.3,59.88576192562392,
,,,,,,,,,,,,,,,,,,48.45434449997265,None,z,38.1571972000238,48.45434449997265,None,,,,,,,,,,,,,participant 2,001,2021_Dec_01_1419,Memory_Task,2021.2.3,59.88576192562392,
2,1,driveway,left,0,0,0,1,0,0,0,15,,,,,,,,,,,,,86.64609299998847,None,88.76617639997858,89.272092899977,89.23909540000022,None,left,0.9566121000098065,89.23909540000022,None,,,participant 2,001,2021_Dec_01_1419,Memory_Task,2021.2.3,59.88576192562392,
2,1,small,left,0,0,0,1,0,1,1,28,,,,,,,,,,,,,,,90.26929979998386,90.77168039997923,90.75522199997795,None,right,0.8442777000018395,90.75522199997795,None,,,participant 2,001,2021_Dec_01_1419,Memory_Task,2021.2.3,59.88576192562392,
2,1,name,right,0,0,0,1,0,2,2,7,,,,,,,,,,,,,,,91.62938299999223,92.13813089998439,92.12154079999891,None,right,0.4882175999809988,92.12154079999891,None,,,participant 2,001,2021_Dec_01_1419,Memory_Task,2021.2.3,59.88576192562392,
2,1,call,left,0,0,0,1,0,3,3,27,,,,,,,,,,,,,,,92.64140229998156,93.15458449997823,93.13801089997287,None,right,0.7486599999829195,93.13801089997287,None,,,participant 2,001,2021_Dec_01_1419,Memory_Task,2021.2.3,59.88576192562392,
2,1,breeder,right,0,0,0,1,0,4,4,0,,,,,,,,,,,,,,,93.92720259999624,94.4381692999741,94.42128409998259,None,right,0.6147133999911603,94.42128409998259,None,,,participant 2,001,2021_Dec_01_1419,Memory_Task,2021.2.3,59.88576192562392,
2,1,frowned,left,0,0,0,1,0,5,5,25,,,,,,,,,,,,,,,95.06612819997827,95.5954914999893,95.5825411999831,None,left,0.7878522000100929,95.5825411999831,None,,,participant 2,001,2021_Dec_01_1419,Memory_Task,2021.2.3,59.88576192562392,
2,1,two,right,0,0,0,1,0,6,6,4,,,,,,,,,,,,,,,96.42593089997536,96.93760439998005,96.92091499999515,None,left,0.8308286999817938,96.92091499999515,None,,,participant 2,001,2021_Dec_01_1419,Memory_Task,2021.2.3,59.88576192562392,
2,1,dog,left,0,0,0,1,0,7,7,19,,,,,,,,,,,,,,,97.80972379999002,98.32073479998508,98.30410319997463,None,right,0.482258499978343,98.30410319997463,None,,,participant 2,001,2021_Dec_01_1419,Memory_Task,2021.2.3,59.88576192562392,
2,1,paused,right,0,0,0,1,0,8,8,3,,,,,,,,,,,,,,,98.81388709999737,99.32051130000036,99.30383459999575,None,right,0.7880592999863438,99.30383459999575,None,,,participant 2,001,2021_Dec_01_1419,Memory_Task,2021.2.3,59.88576192562392,
2,1,man,left,0,0,0,1,0,9,9,26,,,,,,,,,,,,,,,100.12880959999165,100.63688159998856,100.62019759998657,None,right,0.6163430000015069,100.62019759998657,None,,,participant 2,001,2021_Dec_01_1419,Memory_Task,2021.2.3,59.88576192562392,
2,1,region,left,0,0,0,1,0,10,10,24,,,,,,,,,,,,,,,101.26524489998701,101.7700993999897,101.75334959998145,None,left,0.5551240000058897,101.75334959998145,None,,,participant 2,001,2021_Dec_01_1419,Memory_Task,2021.2.3,59.88576192562392,
2,1,feared,left,0,0,0,1,0,11,11,23,,,,,,,,,,,,,,,102.34542209998472,102.85313589998987,102.83645109998179,None,left,0.8061669000016991,102.83645109998179,None,,,participant 2,001,2021_Dec_01_1419,Memory_Task,2021.2.3,59.88576192562392,
2,1,keep,right,0,0,0,1,0,12,12,11,,,,,,,,,,,,,,,103.67556169998716,104.18791689997306,104.17577109998092,None,right,0.4272750999953132,104.17577109998092,None,,,participant 2,001,2021_Dec_01_1419,Memory_Task,2021.2.3,59.88576192562392,
2,1,shouted,left,0,0,0,1,0,13,13,29,,,,,,,,,,,,,,,104.63018829998327,105.135990699986,105.1193819999753,None,left,0.5984476000012364,105.1193819999753,None,,,participant 2,001,2021_Dec_01_1419,Memory_Task,2021.2.3,59.88576192562392,
2,1,smiled,right,0,0,0,1,0,14,14,8,,,,,,,,,,,,,,,105.77761469999678,106.2858454999805,106.26904539999668,None,right,0.499127299990505,106.26904539999668,None,,,participant 2,001,2021_Dec_01_1419,Memory_Task,2021.2.3,59.88576192562392,
2,1,grey,left,0,0,0,1,0,15,15,18,,,,,,,,,,,,,,,106.79604919999838,107.30226469997433,107.28687919999356,None,right,0.6966743000084534,107.28687919999356,None,,,participant 2,001,2021_Dec_01_1419,Memory_Task,2021.2.3,59.88576192562392,
2,1,hugged,right,0,0,0,1,0,16,16,1,,,,,,,,,,,,,,,108.01453639997635,108.54270009999163,108.53023309999844,None,right,0.7848892000038177,108.53023309999844,None,,,participant 2,001,2021_Dec_01_1419,Memory_Task,2021.2.3,59.88576192562392,
2,1,favourite,right,0,0,0,1,0,17,17,13,,,,,,,,,,,,,,,109.35627899999963,109.86911729999701,109.83601959998487,None,right,0.5843309999909252,109.83601959998487,None,,,participant 2,001,2021_Dec_01_1419,Memory_Task,2021.2.3,59.88576192562392,
2,1,spots,right,0,0,0,1,0,18,18,5,,,,,,,,,,,,,,,110.48953729998902,111.00235499997507,110.98481269998592,None,left,0.589118799980497,110.98481269998592,None,,,participant 2,001,2021_Dec_01_1419,Memory_Task,2021.2.3,59.88576192562392,
