cond,dur,word_stim,correct_resp,conditions.thisRepN,conditions.thisTrialN,conditions.thisN,conditions.thisIndex,word_stimuli.thisRepN,word_stimuli.thisTrialN,word_stimuli.thisN,word_stimuli.thisIndex,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_2.started,image_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_2.started,text_2.stopped,cross.started,cross.stopped,words.started,words.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,21.348751399986213,None,z,31.41530550000607,21.348751399986213,None,,,,,,,,,,,,,,,,,,,participant 6,001,2021_Dec_01_1505,Memory_Task,2021.2.3,60.005388489989244,
,,,,,,,,,,,,,,,,,,52.7842299999902,None,z,31.602613199996995,52.7842299999902,None,,,,,,,,,,,,,participant 6,001,2021_Dec_01_1505,Memory_Task,2021.2.3,60.005388489989244,
2,1,paused,right,0,0,0,1,0,0,0,3,,,,,,,,,,,,,84.44221219999599,None,86.54666239998187,87.05955269999686,87.04268029998639,None,right,0.8267442999931518,87.04268029998639,None,,,participant 6,001,2021_Dec_01_1505,Memory_Task,2021.2.3,60.005388489989244,
2,1,dad,left,0,0,0,1,0,1,1,20,,,,,,,,,,,,,,,87.93085879998398,88.44237959999009,88.42581210000208,None,None,,88.42581210000208,None,,,participant 6,001,2021_Dec_01_1505,Memory_Task,2021.2.3,60.005388489989244,
2,1,feared,left,0,0,0,1,0,2,2,23,,,,,,,,,,,,,,,89.43210909998743,89.94236889999593,89.9253853999835,89.43210909998743,left,0.7891451999894343,89.9253853999835,89.43210909998743,,,participant 6,001,2021_Dec_01_1505,Memory_Task,2021.2.3,60.005388489989244,
2,1,family,left,0,0,0,1,0,3,3,21,,,,,,,,,,,,,,,90.76067239997792,91.27528030000394,91.25863319999189,None,right,0.8788852000143379,91.25863319999189,None,,,participant 6,001,2021_Dec_01_1505,Memory_Task,2021.2.3,60.005388489989244,
2,1,small,left,0,0,0,1,0,4,4,28,,,,,,,,,,,,,,,92.16837040000246,92.67502349999268,92.64167699997779,None,None,,92.64167699997779,None,,,participant 6,001,2021_Dec_01_1505,Memory_Task,2021.2.3,60.005388489989244,
2,1,call,left,0,0,0,1,0,5,5,27,,,,,,,,,,,,,,,93.6460897999932,94.15796159999445,94.14151220000349,93.6460897999932,left,0.6976715000055265,94.14151220000349,93.6460897999932,,,participant 6,001,2021_Dec_01_1505,Memory_Task,2021.2.3,60.005388489989244,
2,1,two,right,0,0,0,1,0,6,6,4,,,,,,,,,,,,,,,94.90256689998205,95.40779939998174,95.39115349997883,None,right,0.6794160999997985,95.39115349997883,None,,,participant 6,001,2021_Dec_01_1505,Memory_Task,2021.2.3,60.005388489989244,
2,1,breeder,right,0,0,0,1,0,7,7,0,,,,,,,,,,,,,,,96.1086445999972,96.62408749997849,96.59084869999788,None,right,0.7195810000121128,96.59084869999788,None,,,participant 6,001,2021_Dec_01_1505,Memory_Task,2021.2.3,60.005388489989244,
