cond,dur,word_stim,correct_resp,conditions.thisRepN,conditions.thisTrialN,conditions.thisN,conditions.thisIndex,word_stimuli.thisRepN,word_stimuli.thisTrialN,word_stimuli.thisN,word_stimuli.thisIndex,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_2.started,image_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_2.started,text_2.stopped,cross.started,cross.stopped,words.started,words.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,0.5,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,entryway,right,0,1,1,1,0,0,0,9,,,,,,,,,,,,,,,94.96036409999942,95.46644079999533,95.44972450000932,None,left,0.6888170999882277,95.44972450000932,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,minute,right,0,1,1,1,0,1,1,2,,,,,,,,,,,,,,,96.17678500001784,96.68319630000042,96.66649390000384,None,left,0.8180037999991328,96.66649390000384,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,whistled,right,0,1,1,1,0,2,2,14,,,,,,,,,,,,,,,97.51079349999782,98.016374800005,97.99964280001586,None,right,0.7959394999779761,97.99964280001586,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,family,left,0,1,1,1,0,3,3,21,,,,,,,,,,,,,,,98.82658709998941,99.33264189999318,99.3159641000093,None,right,0.7477958999807015,99.3159641000093,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,lick,right,0,1,1,1,0,4,4,10,,,,,,,,,,,,,,,100.08879750000779,100.59906750000664,100.58251330000348,None,right,0.9020829999935813,100.58251330000348,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,breeder,right,0,1,1,1,0,5,5,0,,,,,,,,,,,,,,,101.52330719999736,102.03208720000111,102.0156038000132,None,left,0.7047481000190601,102.0156038000132,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,small,left,0,1,1,1,0,6,6,28,,,,,,,,,,,,,,,102.75765819998924,103.26753010001266,103.2370704000059,None,right,0.5932596999919042,103.2370704000059,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,dog,left,0,1,1,1,0,7,7,19,,,,,,,,,,,,,,,103.85582250001607,104.36505530000431,104.34835010001552,None,right,0.6625900999933947,104.34835010001552,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,region,left,0,1,1,1,0,8,8,24,,,,,,,,,,,,,,,105.07540400000289,105.59868190000998,105.58393039999646,None,left,0.6083429999998771,105.58393039999646,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,name,right,0,1,1,1,0,9,9,7,,,,,,,,,,,,,,,106.2270087999932,106.7312651000102,106.7147312000161,None,right,0.631412899994757,106.7147312000161,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,smiled,right,0,1,1,1,0,10,10,8,,,,,,,,,,,,,,,107.37328870000783,107.90548819999094,107.89243430001079,None,right,0.5705543000076432,107.89243430001079,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,man,left,0,1,1,1,0,11,11,26,,,,,,,,,,,,,,,108.48720450000837,109.02084929999546,109.00795329999528,None,right,0.7339355000003707,109.00795329999528,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,run,left,0,1,1,1,0,12,12,17,,,,,,,,,,,,,,,109.77712670000619,110.28068739999435,110.26385829999344,None,left,0.5796162000042386,110.26385829999344,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,keep,right,0,1,1,1,0,13,13,11,,,,,,,,,,,,,,,110.9019743000099,111.41368500000681,111.39710279999417,None,right,0.7693948000087403,111.39710279999417,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,black,right,0,1,1,1,0,14,14,12,,,,,,,,,,,,,,,112.20616920001339,112.71340350000537,112.69685850001406,None,right,0.7218896000122186,112.69685850001406,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,feared,left,0,1,1,1,0,15,15,23,,,,,,,,,,,,,,,113.45445660001133,113.96328140000696,113.9466465000005,None,right,0.5997860000061337,113.9466465000005,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,shouted,left,0,1,1,1,0,16,16,29,,,,,,,,,,,,,,,114.58191390000866,115.09626079999725,115.06304700000328,None,left,0.6950193999800831,115.06304700000328,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,frowned,left,0,1,1,1,0,17,17,25,,,,,,,,,,,,,,,115.78967200001352,116.2961753999989,116.27964399999473,None,left,0.6138563000131398,116.27964399999473,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
