cond,dur,word_stim,correct_resp,conditions.thisRepN,conditions.thisTrialN,conditions.thisN,conditions.thisIndex,word_stimuli.thisRepN,word_stimuli.thisTrialN,word_stimuli.thisN,word_stimuli.thisIndex,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_2.started,image_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_2.started,text_2.stopped,cross.started,cross.stopped,words.started,words.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,0.5,driveway,left,0,0,0,0,0,18,18,15,,,,,,,,,,,,,,,125.43712720001349,125.9432507000165,125.92661040002713,126.426355100004,left,0.8638170999765862,125.92661040002713,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
1,0.5,white,right,0,0,0,0,0,19,19,6,,,,,,,,,,,,,,,126.82020890002605,127.3261900000216,127.29290320002474,127.7926570000127,right,0.7178096999996342,127.29290320002474,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
1,0.5,run,left,0,0,0,0,0,20,20,17,,,,,,,,,,,,,,,128.07703650000622,128.59253740002168,128.55937630002154,129.05921690000105,left,0.7866488999861758,128.55937630002154,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
1,0.5,spots,right,0,0,0,0,0,21,21,5,,,,,,,,,,,,,,,129.38708830001997,129.89245820001815,129.8756885000039,130.37546450001537,None,,129.8756885000039,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
1,0.5,dad,left,0,0,0,0,0,22,22,20,,,,,,,,,,,,,,,130.88085360001423,131.39217260002624,131.37535720001324,131.87531440000748,left,0.8910785999905784,131.37535720001324,130.88085360001423,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
1,0.5,dog,left,0,0,0,0,0,23,23,19,,,,,,,,,,,,,,,132.30390880000778,132.80894700001227,132.79182250000304,133.29170990001876,right,0.6098635000234935,132.79182250000304,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
1,0.5,grey,left,0,0,0,0,0,24,24,18,,,,,,,,,,,,,,,133.43640370000503,133.94168040002114,133.92524730000878,134.42456430001766,left,0.8765906000044197,133.92524730000878,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
1,0.5,keep,right,0,0,0,0,0,25,25,11,,,,,,,,,,,,,,,134.86424800002715,135.37482779999846,135.35802179999882,135.85802220000187,left,0.5540411999973003,135.35802179999882,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
1,0.5,frowned,left,0,0,0,0,0,26,26,25,,,,,,,,,,,,,,,135.9854386000079,136.49118500002078,136.47441580001032,136.9743100000196,left,0.817763200000627,136.47441580001032,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
1,0.5,smiled,right,0,0,0,0,0,27,27,8,,,,,,,,,,,,,,,137.34655880002538,137.8837335999997,137.86939810001059,138.3738065000216,right,0.6379983999941032,137.86939810001059,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
1,0.5,shouted,left,0,0,0,0,0,28,28,29,,,,,,,,,,,,,,,138.53569240000797,139.0404322000104,139.02411630001734,139.52347179999924,left,0.6926347000116948,139.02411630001734,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
1,0.5,region,left,0,0,0,0,0,29,29,24,,,,,,,,,,,,,,,139.78179560002172,140.29011030000402,140.27359290001914,140.7736929000239,left,0.88089790000231,140.27359290001914,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
1,0.5,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,region,left,0,1,1,1,0,0,0,24,,,,,,,,,,,,,,,141.207968600007,141.72322540002642,141.69004630000563,None,left,0.5490336999937426,141.69004630000563,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,frowned,left,0,1,1,1,0,1,1,25,,,,,,,,,,,,,,,142.26874440000392,142.77327170001809,142.75655040002312,None,left,0.5911556000064593,142.75655040002312,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,paused,right,0,1,1,1,0,2,2,3,,,,,,,,,,,,,,,143.38104370000656,143.8896946000168,143.8561171000183,None,None,,143.8561171000183,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,white,right,0,1,1,1,0,3,3,6,,,,,,,,,,,,,,,144.86260040002526,145.37273220001953,145.35603670001728,144.86260040002526,right,0.5979347999964375,145.35603670001728,144.86260040002526,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,run,left,0,1,1,1,0,4,4,17,,,,,,,,,,,,,,,145.9796496000199,146.48914680001326,146.4724594000145,None,left,0.726082499983022,146.4724594000145,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,thinking,left,0,1,1,1,0,5,5,16,,,,,,,,,,,,,,,147.23243490001187,147.73898720002035,147.7222384000197,None,right,0.7467500000202563,147.7222384000197,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,feared,left,0,1,1,1,0,6,6,23,,,,,,,,,,,,,,,148.52794720002566,149.03855740002473,149.02194250002503,None,left,0.5886954000161495,149.02194250002503,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,name,right,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,149.64588640001602,150.15501600000425,150.13830080002663,None,None,,150.13830080002663,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,keep,right,0,1,1,1,0,8,8,11,,,,,,,,,,,,,,,151.14262360002613,151.6639295000059,151.64501860001474,151.14262360002613,right,0.6664196999918204,151.64501860001474,151.14262360002613,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,shouted,left,0,1,1,1,0,9,9,29,,,,,,,,,,,,,,,152.3459800000128,152.85462930001086,152.83796400000574,None,left,0.5219433000020217,152.83796400000574,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,lick,right,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,153.39563050001743,153.90432160001365,153.88774620002368,None,right,0.5321977999992669,153.88774620002368,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,entryway,right,0,1,1,1,0,11,11,9,,,,,,,,,,,,,,,154.47672490001423,154.9875356000266,154.97088380000787,None,right,0.640757199988002,154.97088380000787,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,minute,right,0,1,1,1,0,12,12,2,,,,,,,,,,,,,,,155.6774242000247,156.18733690000954,156.17049610000686,None,left,0.6398783000186086,156.17049610000686,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,cute,left,0,1,1,1,0,13,13,22,,,,,,,,,,,,,,,156.84524010002497,157.3534367000102,157.32041490002302,None,left,0.8366246999939904,157.32041490002302,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,dog,left,0,1,1,1,0,14,14,19,,,,,,,,,,,,,,,158.21937880001497,158.72008960001403,158.7032233000209,None,right,0.5077282999991439,158.7032233000209,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,man,left,0,1,1,1,0,15,15,26,,,,,,,,,,,,,,,159.2441709000268,159.75326690002112,159.73656960000517,None,left,0.5094805999833625,159.73656960000517,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,driveway,left,0,1,1,1,0,16,16,15,,,,,,,,,,,,,,,160.29375209999853,160.80313290000777,160.78635730000678,None,right,0.5849616999912541,160.78635730000678,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,two,right,0,1,1,1,0,17,17,4,,,,,,,,,,,,,,,161.39471950000734,161.9027492000023,161.8860756000213,None,None,,161.8860756000213,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,dad,left,0,1,1,1,0,18,18,20,,,,,,,,,,,,,,,162.88998840001295,163.4025800000236,163.38589689999935,162.88998840001295,left,0.6859544000180904,163.38589689999935,162.88998840001295,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,favourite,right,0,1,1,1,0,19,19,13,,,,,,,,,,,,,,,164.14333430002443,164.65220680000493,164.6356652000104,None,right,0.5843813999963459,164.6356652000104,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,hugged,right,0,1,1,1,0,20,20,1,,,,,,,,,,,,,,,165.24612910000724,165.75212480002665,165.73545350000495,None,left,0.8429236999945715,165.73545350000495,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,grey,left,0,1,1,1,0,21,21,18,,,,,,,,,,,,,,,166.620052400016,167.118428900023,167.10541090002516,None,right,0.7566219000145793,167.10541090002516,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,family,left,0,1,1,1,0,22,22,21,,,,,,,,,,,,,,,167.89558100001886,168.40147450001677,168.3849889000121,None,left,0.8527651999902446,168.3849889000121,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,spots,right,0,1,1,1,0,23,23,5,,,,,,,,,,,,,,,169.275578700006,169.78456800000276,169.7680446000013,None,left,0.6156442999781575,169.7680446000013,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,black,right,0,1,1,1,0,24,24,12,,,,,,,,,,,,,,,170.4121508000244,170.91775670001516,170.90115840002545,None,left,0.5498591999930795,170.90115840002545,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,call,left,0,1,1,1,0,25,25,27,,,,,,,,,,,,,,,171.50562820001505,172.01756860001478,172.00067020001006,None,None,,172.00067020001006,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,breeder,right,0,1,1,1,0,26,26,0,,,,,,,,,,,,,,,173.0403414000175,173.55060370001593,173.5337426000042,173.0403414000175,right,0.689467499993043,173.5337426000042,173.0403414000175,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,small,left,0,1,1,1,0,27,27,28,,,,,,,,,,,,,,,174.2923155000026,174.80042170002707,174.7837542000052,None,right,0.7847311999939848,174.7837542000052,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,whistled,right,0,1,1,1,0,28,28,14,,,,,,,,,,,,,,,175.60903550000512,176.11680980000529,176.1001294000016,None,right,0.5184471000102349,176.1001294000016,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,smiled,right,0,1,1,1,0,29,29,8,,,,,,,,,,,,,,,176.6578083000204,177.16655940000783,177.15015760000097,None,right,0.5897911000065506,177.15015760000097,None,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
2,1,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,participant9,001,2021_Dec_01_1519,Memory_Task,2021.2.3,60.059555053802505,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.76703280000947,None,,,,,,,
