cond,dur,word_stim,correct_resp,conditions.thisRepN,conditions.thisTrialN,conditions.thisN,conditions.thisIndex,word_stimuli.thisRepN,word_stimuli.thisTrialN,word_stimuli.thisN,word_stimuli.thisIndex,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_2.started,image_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_2.started,text_2.stopped,cross.started,cross.stopped,words.started,words.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,0.5,minute,right,0,1,1,0,0,0,0,2,,,,,,,,,,,,,,,84.2146797000023,84.73048070000368,84.71737500000745,85.21796249999898,left,0.7138487000192981,84.71737500000745,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,cute,left,0,1,1,0,0,1,1,22,,,,,,,,,,,,,,,85.46294009999838,85.9685218000086,85.95132740002009,86.45133330000681,right,0.8049979000061285,85.95132740002009,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,white,right,0,1,1,0,0,2,2,6,,,,,,,,,,,,,,,86.79345320002176,87.30897620000178,87.29516030001105,87.80121629999485,right,0.55277290000231,87.29516030001105,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,smiled,right,0,1,1,0,0,3,3,8,,,,,,,,,,,,,,,87.87894009999582,88.38453700000537,88.36761939999997,88.86749920001603,left,0.623940700024832,88.36761939999997,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,man,left,0,1,1,0,0,4,4,26,,,,,,,,,,,,,,,89.05462150002131,89.56741220000549,89.55179160000989,90.05057280001347,left,0.731274999998277,89.55179160000989,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,dad,left,0,1,1,0,0,5,5,20,,,,,,,,,,,,,,,90.33910520002246,90.85060190001968,90.83383899999899,91.33393240001169,left,0.528327400010312,90.83383899999899,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,family,left,0,1,1,0,0,6,6,21,,,,,,,,,,,,,,,91.4004941000021,91.90037940000184,91.88348869999754,None,left,0.4339905000233557,91.88348869999754,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,call,left,0,1,1,0,0,7,7,27,,,,,,,,,,,,,,,92.3437182000198,92.85014880000381,92.81677840001066,None,left,0.4405530999938492,92.81677840001066,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,feared,left,0,1,1,0,0,8,8,23,,,,,,,,,,,,,,,93.32222470000852,93.83333950000815,93.81645690000732,None,left,0.3625123999954667,93.81645690000732,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,run,left,0,1,1,0,0,9,9,17,,,,,,,,,,,,,,,94.20993230000022,94.71602459999849,94.6831565000175,None,left,0.43125250001321547,94.6831565000175,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,region,left,0,1,1,0,0,10,10,24,,,,,,,,,,,,,,,95.14374980001594,95.64952599999378,95.63274440000532,None,left,0.43550980000873096,95.63274440000532,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
